word,big
kompetitif,0.5
kompleks,-0.38
kompleksitas,-0.8
komplemen,1.0
komplet,0.6
komplikasi,-0.6
komplot,0.4
kompor,-0.8
komunikasi,-0.4
komunitas,-0.3
konco,0.4
kondang,1.0
koneksi,-0.4
konferensi,0.4
konfirmasi,0.6
konfirmasikan,0.6
konfirmasinya,0.6
konformitas,0.8
kongkalikong,-0.8
kongkong,-0.6
konglomerasi,-0.8
konklusi,0.6
konkret,0.6
konkretisasi,-0.6
konkurensi,-0.8
konotasi,-0.6
konsekuensi,-0.6
konsensus,0.6
konseptual,0.6
konservatif,-0.5
konsistensi,-0.6
konsolidasi,0.6
konspirasi,0.4
konstan,0.75
konstelasi,0.4
konstruktif,0.55
konsultasi,0.6
kontak,-0.4
kontaminasi,-0.8
kontan,0.6
kontemporer,0.6
kontinu,-0.5
kontol,-1.0
kontradiksi,-0.6
kontras,-0.6
kontraseptif,0.5
kontributor,0.6
kontroversi,-0.8
kontroversial,0.63
konveks,-0.6
konvensional,0.75
konyol,0.315
kooperasi,0.2
koordinasi,0.2
koordinasikan,0.2
koordinator,0.4
koplo,-0.6
kopong,-0.8
kopyor,-0.8
korban,-0.8
korek,0.47666666666666674
korek api,-0.8
korporat,-0.5
korup,-0.78
korupsi,-0.8
kosen,0.8
kosong,-0.63
kot,-0.2
kota,-0.2
kotak,-0.6
koteng,-0.6
kotor,-0.7949999999999999
kotoran,-1.0
koyak,-0.675
koyak-koyak,-1.0
kreasi,0.6
kreatif,0.8
kreativitas,0.8
kredibel,0.6
krg,-0.4
krim,0.2
krisis,-0.8
krista,-0.8
kritik,-1.0
kritikan,-1.0
kritis,-0.585
kroco,-0.8
kromatis,-0.6
kroni,0.4
kronis,-1.0
kronologi,-0.2
krusial,0.5
kuala,0.8
kualat,-0.8
kualifikasi,0.4
kualitas,0.8
kualitatif,0.5
kuasa,0.6
kuat,-0.2833333333333333
kuat (dugaan),0.2
kuat batin,0.6
kuat duga,0.2
kuat-kuat,0.5
kubang,-0.6
kubra,-0.5
kucar-kacir,-1.0
kucil,0.2
kucup,0.4
kucur,0.8
kudus,0.8
kufur,-1.0
kujarat,1.0
kukuh,-0.4266666666666667
kukul,-0.6
kukur,-0.6
kulak,-0.6
kuliah,-0.2
kumal,-0.75
kumandang,-0.6
kumat,-0.8
kumbang,-0.4
kumuh,-0.775
kunarpa,-0.8
kunci,0.6
kundangan,1.0
kungkungan,-0.6
kuning,-0.8
kunjung,0.3
kunjungi,0.6
kuno,-0.815
kuntit,0.2
kunyah,0.6
kuota,-0.4
kupak,-0.75
kupon,0.6
kurang,-0.63
kurang adat,-1.0
kurang ajar,-1.0
kurang darah,-0.8
kurang pikiran,-0.6
kurbal,-0.6
kurban,-0.6
kurung,-0.6
kurungan,-0.8
kurus,-0.6
kurusuhan,-0.8
kusa,0.6
kusuma,0.8
kusut,-0.775
kusut hati,-1.0
kusut pikiran,-0.8
kutil,-0.8
kutu busuk,-0.8
kutuk,-1.0
kutut,-0.6
kuwur,-0.8
kuy,0.2
kuyu,-0.905
kuyup,-0.6
kzl,-1.0
laba,0.8
labak,-0.5
labil,-0.8
labiovelar,0.8
laboratorium,-0.6
labrak,-0.8
labuda,-0.6
labuh,0.6
labuhan,0.6
lacur,-0.69
ladah,-0.875
ladang,-0.8
laden,0.6
lafal,-0.4
lagak,0.2
lagi,-0.6
lagian,-0.6
lagu,0.4
lahang,-0.6
lahap,-0.5
lahip,-0.5
lahir,-0.315
lahir kembali,-0.6
lahir mati,-0.5
lahiriah,-0.63
laif,-1.0
laik,-1.0
lain,-0.7150000000000001
lajat,-1.0
lajnah,0.6
laju,0.5
lakeri,0.6
laknat,-1.0
lakon,-0.4
laksmi,0.75
laku,0.5
lalai,-0.505
lalat hijau,-1.0
lalat kerbau,-0.8
lali,-0.69
lalim,-1.0
lalu,0.6
lalu dr dunia,-1.0
laluan,-0.8
lam,0.6
lama,-0.7150000000000001
lambang,-0.6
lambat,-0.375
lambat-lambat,-0.775
lambuk,0.6
lambung,0.4
lampai,0.5
lampu,0.8
lancang,-0.565
lancang mulut,-0.8
lancar,0.4
lancarkan,0.6
lancip,-0.8
lancung,0.41
lancut,-0.8
landai,-0.63
landasan (pesawat udara),-0.8
langah,-0.6
langau,-0.8
langgam,0.4
langgan,0.4
langganan,0.8
langgas,-0.75
langgeng,0.8
langis,-0.75
langka,-1.0
langkah,0.8
langkah baik,0.4
langkah kanan,0.6
langkan,-0.6
langkap,-0.6
langkas,0.5
langking,-0.8
langlai,-0.5
langsai,-0.6
langsar,0.81
langsing,0.25
langsuir,-0.8
langsung,0.675
langu,-0.63
lanjur,-0.3
lanjut,-0.3333333333333333
lanjut umur,-0.6
lanjut usia,-0.6
lanjutan,0.5
lanjutkan,0.2
lantang,-0.38
lantaran,-0.8
lantik,0.6
lantip,0.615
lanyak,-0.6
lap,-1.0
lap kaki,-0.4
lapang,0.385
lapang hati,-0.2
lapangan,0.6
lapar,-1.0
laper,-0.6
lapisan,0.6
lapor,0.4
laporan,-1.0
laporin,-0.6
laporkan,0.4
lapuk,-0.835
lara,-0.875
larang,-0.6
larat,-0.675
larat hati,-0.6
lari,-0.4
lari-lari,-0.4
larut,-0.5
lasak,0.5
lasat,-1.0
lasuh,0.63
lata,-1.0
laten,-1.0
latif,0.75
latih,0.3
latih diri,0.8
latihan,-0.4
latisan,-0.8
lau,-0.4
laun,0.2
laur,-0.8
lawa,0.69
lawak,0.46
lawan,-0.4
lawas,-0.4
layak,0.4166666666666667
layan,0.2
layanan,0.6
layon,-0.8
layu,-0.65
layuh,-0.615
lazat,0.69
lazim,0.35
ldr,-0.4
leave,-0.6
lebai,0.4
lebar,0.3
lebar mulut,-0.8
lebay,-0.8
lebih,0.2
lebih kurang,-0.75
lebih-lebih,0.8
lebu,-0.6
lebuk,0.6
lebun,0.6
lebur,-1.0
leburan,-0.6
lecap,-0.8
leceh,-1.0
lecet,-0.8
ledak,-0.8
ledakan,-0.5
ledekan,-1.0
ledes,-0.6
leduk,-0.8
lega,-0.5
legalisasi,-0.6
legalitas,-0.6
legat,0.63
legawa,0.8
legendaris,0.44
legit,0.8
lekap,-0.6
lekas,-0.3
lekat,-0.6
lektur,0.8
lekukan,-0.6
lela,-0.4
lelah,0.4
lelaki,0.5
lelang,-0.3
lelap,-0.5
leleh,-0.3
lelembut,-0.8
leler,-0.8
lelucon,-0.8
lelung,-0.6
lemah,-0.4000000000000001
lemah lembut,0.5
lemah semangat,-0.88
lemas,1.0
lemau,-0.8
lembab,-0.5
lembaga,-0.6
lembam,-0.525
lembap,-0.7350000000000001
lembek,0.5
lembeng,-0.8
lembik,0.5
lembu,-0.6
lembu hutan,-0.6
lembu liar,-0.6
lembuk,0.6
lembung,-0.6
lembut,0.54
lemes,-0.6
lemot,-1.0
lempeng,0.63
lencana,-0.6
lendeh,-0.6
lengah,-0.7150000000000001
lengai,-0.63
lengang,-0.775
lengas,-0.8
lenggana,-0.8
lenggang,0.4
lengkap,0.3633333333333333
lengkara,-0.75
lengkas,0.5
lengket,-0.4
lengket-lengket,-0.6
lengkur,-0.6
lenguh,-0.8
lenja,0.5
lentera,0.8
lentur,0.5
lenyap,-1.0
lenyap daratan,-0.8
lepas,-0.515
lepasan,-0.6
lepaskan,-0.4
lepek,-0.4
lepra,-1.0
lerak,-0.8
lesa,-0.5
lesap,-0.6
lesit,-0.2
lestari,0.8
lesu,-0.465
leta,-0.79
letih,0.43333333333333335
letih lesu,-0.56
letup,-0.6
letupan,-0.5
letus,-0.8
lever,-0.4
lewat,-0.5833333333333334
lewat batas,-0.8
leyu,-0.8
lezat,0.845
liang,-0.6
liang jimak,-0.8
liang sanggama,-0.8
liar,-0.75
liat,-0.27666666666666667
liberal,0.63
libur,0.6
liburan,0.6
licik,0.42
licin,0.33666666666666667
lidas,-0.75
lieur,-0.6
life,-0.4
lihai,0.3433333333333333
lihat,0.6
lila,0.8
lilit,-0.6
limbukan,0.6
limpah,0.2
limunan,-0.63
lincah,0.43333333333333335
lindap,-0.6
lindu,0.8
lindung,0.8
linggis,-0.8
lingkar,-0.6
lingkungan,0.6
lingkup,-1.0
lingsir,-0.5
linguis,-0.6
lini,0.8
lintar,-0.6
lintasan,-0.8
lintuh,-0.5
linu,0.4
linuhung,0.6
lipat dua,-0.6
liplap,-0.6
lipur,0.2
liputan,0.6
lirih,-0.6
lirik,0.63
lisong,-0.6
lisut,-0.8
live,0.6
liwa,-0.6
loakan,-0.8
lock,-0.4
logis,0.63
lokek,0.5
lokos,-0.63
loksek,-0.8
loloh,-0.6
lolos,-0.8
lombong,-0.6
lompong,-0.5833333333333334
londang,-0.6
loneng,-0.6
longgar,0.415
longgok,-0.6
longo,0.6
lopak,-0.8
lopak-lapik,-0.8
lorong,-0.8
lorot,-0.4
losmen,0.4
lost,-0.6
lot,-1.0
lotong,-0.8
lotre,-0.5
love,0.5
lovers,0.8
lowong,-0.5
loya,-0.5
loyal,0.5
luak,-0.6
luang,-0.3
luar biasa,-0.4166666666666667
luar nikah,-0.5
luas,0.45499999999999996
lubang,-0.6
lubang jarum,-1.0
lubuk,-0.6
lucah,-0.765
luck,0.8
lucu,0.3833333333333333
lucunya,-0.4
lucut,-0.6
luda,-0.6
ludes,-1.0
lugas,0.525
lugu,0.47666666666666674
luhung,-0.63
luhur,0.54
luk,0.6
luka,-0.845
lukis,0.4
lukisan,0.4
luluh,0.5
luluh lantak,-1.0
lulus,1.0
lumat,-0.8
lumayan,-0.24666666666666667
lumer,-0.6
lumpuh,-0.5
lumrah,-0.5
lumus,-0.75
lumut,-0.6
lunak,0.78
lunas (kapal,-0.3
lunas kapal,0.4
luncas,-0.6
lunch,0.6
lungkang,-0.8
lungse,-0.8
luntur,-0.3
lupa,-0.3
lupa diri,-0.6
lupain,0.2
lupakan,0.2
luput,-0.6
luruh,0.2
lurus,0.745
lurus hati,0.3
lusuh,-1.0
lutu,-0.8
lutut,-0.4
luwes,0.44
luyu,-0.2
maaf,-0.3
maafin,-0.6
maafkan,-0.6
maap,-0.6
maapin,-0.8
maapkan,-0.6
mabok,-0.8
mabrur,0.8
mabuk,0.33
mabuk laut,-0.5
macem,-0.4
macis,-0.8
madani,-0.8
madat,-0.6
maen,0.6
mafhum,0.3
mafia,-1.0
mager,-0.8
maghrib,-0.4
maha,0.8
mahabah,0.8
mahal,0.35
maharaja,0.5
mahdi,0.6
maherat,-0.8
mahfum,0.8
mahh,-0.6
mahir,0.4666666666666666
mahkamah,-0.6
maho,-0.8
maimun,0.8
main,0.2
main kayu,-0.6
main mata,-1.0
main muda,-0.6
mainin,-0.4
mainstream,-0.6
mairat,-1.0
majal,-0.5
majenun,0.3
majikan,-0.6
majir,-0.75
maju,0.63
majubersama,0.6
makan,0.1
makan bawang,-1.0
makanan,0.6
makasih,0.8
makbul,0.6
makelar,-0.6
makhluk,0.6
makhluk halus,-0.8
maki,-1.0
makian,-1.0
makin,0.4
maklum,0.3
maklumat,-0.3
makmum,-0.6
makmur,0.7350000000000001
makna,1.0
makruf,0.8
maksa,-1.0
maksimal,0.55
maksimum,0.5
maksud,0.3
maksudnya,-0.2
makul,0.63
mala,-1.0
malak,-0.8
malam,-0.2
malang,-0.9199999999999999
malap,-0.67
malapateka,-0.6
malapetaka,-1.0
malar,0.44
malaria,-0.5
malas,-0.8
malayari,0.6
malem,-0.2
males,-0.8
malesin,-0.8
malim,0.6
malu,-0.4066666666666667
malu mata,-0.8
malu-malu,0.53
mam,-1.0
mama,0.8
mamah,-0.8
mamak,0.4
mamam,-0.6
mamang,-0.775
mambang,-0.8
mampir,-0.3
mampu,-0.4
mampus,-0.875
man,-0.2
manah,-0.4
manasuka,-0.8
mancing,0.4
mandiri,-0.615
mandraguna,0.8
mandul,-0.5
maneh,-0.6
manfaat,1.0
manfaatnya,0.6
mangau,-0.8
manggak,-1.0
manggala,0.6
mangkar,-0.63
mangkas,-0.4
mangkat,-0.75
mangkel,-0.8
mangkir,-0.6
mangut,-0.8
manifestasi,-0.6
manila,1.0
manipulator,-0.8
manis,0.5966666666666667
manja,0.5
manjaan,-0.6
manjur,0.43333333333333335
mansukh,-0.8
mantan,-0.6
mantannya,-0.6
mantap,0.655
mantiki,0.63
manusia,0.6
manuver,-0.6
mapan,0.6
mara,-0.8
marah,-0.7949999999999999
marahin,-0.8
margrit,0.6
mari,0.4
marilah,0.1
mariyuana,-0.6
martabat,1.0
maruk,-0.6
masa bodoh,-0.8
masa kini,0.6
masai,-0.8
masak,0.2
masakan,0.6
masalah,-0.8
masam,-0.63
masgul,-0.75
masif,-0.3
masin,-0.75
masjid,0.6
maskapai,0.6
maslahat,0.6
master,-0.2
masuk,-0.6
masuk akal,0.5
masygul,0.3
masyhur,-0.5
mata,-0.4
mata betung,-0.6
mata cahari,0.4
mata gawai,0.8
mata ikan,-0.8
mata pencaharian,0.4
mata-mata,-0.6
matahari,0.4
matanya,-0.4
mati,-0.5466666666666667
mati pucuk,-0.75
matiin,-0.4
mau,0.5
maujud,0.515
maula,-0.8
maung,-0.88
maunya,-0.2
maut,0.8
mayat,-0.8
mayit,-0.8
mbeling,-0.4
mblo,-0.6
medali,0.8
medit,-0.63
medium,0.4
medok,-0.6
megah,0.38
meh,-1.0
mekar,0.6
melabrak,-1.0
meladeni,-0.5
melafalkan,0.4
melahap,-1.0
melahirkan,0.6
melaknat,-1.0
melaknatkan,-0.75
melakoni,0.2
melakonkan,0.6
melaksanakan,-0.6
melalah,-0.8
melalak,-0.6
melalap,-0.8
melalui,0.6
melambung,0.75
melambungkan,0.4
melampas,0.8
melampau,-0.69
melancarkan,0.3
melandai,-0.6
melanggar,-1.0
melankoli,-1.0
melankolis,-0.4
melantak,-0.8
melantik,0.6
melantun,0.75
melantunkan,0.6
melanyak,0.4
melar,-0.4
melarang,-0.6
melarat,-0.79
melarikan,0.6
melarutkan,0.2
melatih diri,0.8
melawan,-0.63
melawat,-0.8
melayang,-0.6
melayani,-0.5
melebihi,-0.5
melecehkan,-0.5
meledak,-0.8
meledos,0.6
melegakan,-0.5
meleja,-1.0
melek,0.2
melekat,-0.65
melelah,-0.6
melelahkan,-0.63
melelapkan,-0.6
melemah,-0.6
melembung,-0.6
melenceng,-0.6
melendeh,0.3
melengas,-0.75
melengkapi,0.6
melengking,-0.5
melenyapkan,-1.0
melepas,-1.0
melepaskan,-1.0
melepek,-0.8
melesap,-0.6
meleset,-0.55
melesit,-0.2
melet,-0.6
meletakkan,0.8
meletihkan,-0.63
meleting,-0.6
melewati,0.6
meleyot,-0.63
melibas,-0.8
melicinkan,0.4
meligih,-0.8
melihat,0.6
melilit,0.6
melindap,-0.6
melindur,-0.6
melingkupi,-0.6
melintang,-0.8
melintangi,0.6
melintas (rimba),0.6
melipur,0.4
meliputi,-0.6
melisankan,0.6
melodius,0.56
melodramatik,0.5
meloloh,-0.6
meloloskan,0.6
melongo,0.6
melonjak-lonjak,-0.63
melontarkan,0.6
melorot,-0.4
meloya,-0.8
meluas,0.4
meluat,-0.63
melubangi,-0.6
melukat,-0.8
melulu,-0.6
meluluhlantakkan,-0.8
meluluskan,0.6
melumangkan,-1.0
melumatkan,-0.8
melumur,-0.8
meluncurkan,0.6
melunyah,-0.6
melupai diri,-0.6
melupakanmu,-0.6
memaafkan,-0.6
memacak,-0.8
memadai,0.38
memadatkan,-0.6
memafhumi,0.6
memahami,0.6
memahirkan,0.4
memakan,-0.8
memaki,-1.0
memaklumi,0.3
memaku,-0.6
memalak,-0.8
memaling,-1.0
memalu,0.6
memalukan,-0.56
memamah,-0.8
memampat,-0.6
memanas-manasi,-0.6
memanaskan,-0.8
memandu,0.6
memang,0.4
memanggang,-0.8
memangku,-0.6
memangnya,-0.4
memanjakan,0.5
memanjang,0.6
memanjatkan doa,0.4
memantai,-0.4
memantak,-0.8
memantang,-0.8
memantapkan,-0.6
memapas,-1.0
memarahi,-1.0
memarak,-0.6
memarap,-0.6
memarkir,0.2
memartil,0.6
memasak,-0.6
memasuki,-0.3
mematuhi,0.8
mematung,-0.6
mematut-matut,-0.6
membabar,-0.2
membabat,-0.8
membabi buta,-0.8
membaca,0.8
membahagiakan,0.8
membahana,-0.6
membahas,0.2
membahayakan,-0.69
membaik,-0.6
membajak,-1.0
membakar,-0.8
membalas,0.4
membalik belakang,-1.0
membandel,-1.0
membanding,-0.6
membandingkan,-0.6
membandungi,-0.2
membangkitkan,0.75
membangunkan,-0.8
membanjiri,-0.6
membantai,-0.8
membantar,-0.8
membanting,-0.8
membantu,0.4
membara,-0.3
membasmi,-1.0
membatasi,-0.6
membatu,0.2
membawa berat,-0.6
membawa maut,-0.5
membawang,-1.0
membawat,-1.0
membayangkan,0.4
membayankan,-0.8
membayar,-0.6
membebaskan,-0.5
membeber,-0.8
membeda-bedakan,-0.6
membegal,-1.0
membekam,-0.8
membekap,-0.6
membekas,-0.6
membelai,-0.8
membeli,-0.3
membelot,-1.0
membembam,-0.8
membenang,0.8
membenarkan,0.6
membencanai,-0.8
membenci,-1.0
membendung,-0.6
membentak,-1.0
membentur,-0.6
memberahikan,0.63
memberang,-0.63
memberangsangkan,-0.4
memberantas,-1.0
memberhentikan,-1.0
memberi,0.2
membersihkan,-1.0
membesar,-0.4
membeset,-0.8
membeslah,-0.8
membetulkan,0.63
membiak,-0.6
membiarkan,-0.6
membiasakan,0.4
membidikkan,-0.4
membimbangkan,-0.71
membimbingmu,0.6
membimbit,0.6
membina,0.63
membinasakan,-0.815
membingkas,0.6
membingkis,0.8
membingungkan,-0.5
membisu,-0.3
memble,-0.6
membobol,-1.0
membocorkan,-0.8
membohong,-0.8
membohongi,-0.6
membolos,-0.6
membonceng,-0.6
membongkar,-0.8
membopong,-0.6
membosankan,-0.49
membual,-0.8
membuang,-0.8
membuang nyawa,-1.0
membuat,0.2
membubuhkan,0.8
membuktikan,-0.8
membukukan,-1.0
membuncahkan,-0.8
membunyikan,0.2
memburu,-0.4
memburukkan,-1.0
memecah,-0.8
memecahbelahkan,-0.5
memecatkan,-1.0
memedi,-0.8
memegang,-0.8
memegang kitab,0.8
memegat,-0.6
memejahijaukan,-0.4
memejalkan,-0.6
memek,-1.0
memekik,-0.6
memeluk,0.4
memenangi,-1.0
memenatkan,-0.63
memendam,0.8
memendek,-0.6
memenggal lidah,-1.0
mementingkan,0.8
memenuhi,-0.6
memeranjatkan,-0.53
memergoki,-1.0
memerihkan,-0.5
memerikan,0.6
memeriksa,-1.0
memerintah,0.75
memerli,-1.0
memerusa,-0.8
memesonakan,0.5
memetuahkan,-0.6
memfasilitasi,0.4
memfatwakan,-0.6
memfitnah,-0.8
memidana,-0.6
memihak,-0.6
memihakkan,-0.8
memijak,-0.6
memikat,0.3566666666666667
memikirkan,-0.6
memikul,-1.0
memilih,0.63
memilin,-1.0
memilukan,0.63
meminati,0.6
meminda,0.8
memindahkan,-0.5
meminta,0.2
meminta (kpd Tuhan),0.3
memintasi,0.6
memipihkan,-0.6
memojokkan,-0.8
memolakan,0.8
memomokkan,-1.0
memorakporandakan,-0.6
memosisikan,-1.0
memotivasi,-0.8
memotong,-0.6
memperapikan,-0.4
memperbandingkan,-0.6
mempercantik,0.6
memperdaya,-0.54
memperduakan,-0.6
memperelok,0.6
memperhitungkan,-0.3
memperindah,0.6
memperkacaukan,-0.8
memperkeruh,-0.8
memperkirakan,0.4
memperkuat,0.6
memperlihatkan,-0.6
mempermudah,-0.6
memperolahkan,-0.8
mempersakiti,-1.0
mempersiapkan,0.2
mempersoalkan,-0.8
mempersolek,0.6
mempertaruhkan,-0.6
mempertenggangkan,-0.6
mempertentangkan,0.2
mempertimbangkan,-0.6
memprediksi,0.3
mempromosikan,0.6
mempunyai,0.8
memuai,0.6
memuakkan,-0.75
memualkan,-0.67
memuaskan,0.51
memudahkan,0.3
memudar,0.4
memuji-muji,0.8
memukau,0.4
memukuli,-0.8
memuluskan,-0.5
memunculkan,0.6
memungut,-0.4
memupus,-1.0
memusingkan,0.4
memusnahkan,-0.815
memusuhi,-1.0
memvonis,-0.6
menabrak,-0.6
menabung,0.8
menadaburkan,-0.6
menafakurkan,-0.6
menafikan,-0.8
menafsirkan,0.4
menagak,-1.0
menagih,-0.6
menahan,-1.0
menahan diri,-0.63
menahankan,-0.4
menahun,-1.0
menakali,-0.8
menakjubi,-0.2
menakjubkan,0.38999999999999996
menaklukkan,-0.8
menaksir,0.3
menakutkan,-0.66
menamatkan riwayatnya,-0.6
menambah,0.6
menambak,-1.0
menambus,-0.8
menampak,-0.8
menampakkan,-0.8
menampakkan diri,-0.6
menampel,-0.6
menampik,-0.8
menampung,0.63
menancap,-0.8
menang,-0.4166666666666667
menangap,-1.0
menanggang,-1.0
menanggapi,-0.5
menanggulangi,-1.0
menanggung,-0.4
menanggungkan,-1.0
menangis,-1.0
menangkal,-0.8
menangkap,0.3
menangkap tangan,-1.0
menantang,-0.8
menarik,0.5
menarik hati,0.45
menarik napas penghabisan,-1.0
menaruh hati,0.6
menaruh syak,-0.6
menasihatkan,-0.6
menata,-0.4
menating,0.6
menawan,0.69
menawarkan hati,-0.63
menayangkan,0.4
mencabarkan,-0.8
mencabau,-0.8
mencaci,-1.0
mencaci-maki,-1.0
mencagil,-0.8
mencagun,-0.6
mencair,-0.2
mencak,-1.0
mencak-mencak,-1.0
mencakar,-0.8
mencalit,-0.6
mencampurbaurkan,-0.8
mencamuk,-0.8
mencangkum,-0.6
mencaplok,-0.6
mencarak,-0.6
mencari,-0.6
mencari akal,0.6
mencari ilmu,0.8
mencari jalan,0.6
mencatut,-0.6
mencebikkan,0.4
mencebur,-1.0
mencecah,-0.6
mencecak,-0.6
mencederai,-0.8
mencegah,-1.0
mencegat,-0.6
mencekak,-0.8
mencekam,-0.8
mencekau,-0.4
mencekik,-0.8
mencekuh,-0.6
mencela,-1.0
mencelakai,-1.0
mencelampakkan,-0.6
menceluk,-0.6
mencemari,-0.8
mencemaskan,-0.41
mencemat,-1.0
mencemooh,-1.0
mencemplung,-1.0
mencempung,-0.8
menceng,-0.8
mencengangkan,0.4
mencengkam,-0.8
mencengkau,-0.8
mencengkelong,-1.0
mencengkeram,-0.8
mencepung,-1.0
menceracau,-0.6
mencerat,-0.6
mencerca,-1.0
menceret,-1.0
menceritakan,0.6
mencerkau,-0.8
mencerna,0.6
mencerup,-0.6
mencetak,-1.0
mencibir,-1.0
mencibirkan,-1.0
mencicik,-1.0
mencilok,-0.6
mencinta,0.5
mencintai,0.6
mencintaimu,0.8
mencirit,-1.0
mencium,-0.6
mencium tanah,-1.0
mencium telapak kaki,0.2
menciut,-0.6
mencla-mencle,-0.75
mencoblos,-0.6
mencocok,-0.6
mencolok,0.4
mencolong,-1.0
mencomot,-0.8
menconteng,-0.6
mencontengkan,-0.6
mencontoh,0.8
mencontohkan,0.8
mencopet,-1.0
mencoreng,-0.8
mencoret,-0.6
mencret,-0.8
mencuca,-1.0
mencucuh,0.5
mencucuk,-0.6
mencucut,-0.6
mencukupi,-0.675
mencungkil,-0.8
mencura,-1.0
mencurat,-0.2
mencuri,-1.0
mencuri-curi,0.63
mencurigai,0.2
mencurigakan,-0.75
mencuru,-0.6
mendadak,-0.5
mendahului,0.2
mendaifkan,0.4
mendakwa,-0.8
mendalam,0.4166666666666667
mendamprat,-0.8
mendandankan,0.6
mendangkung,-0.6
mendapat,0.6
mendapati,-0.8
mendarat,-0.4
mendasar,-0.8
mendaulat,-1.0
mendebarkan,-0.65
mendedahkan,-0.8
mendekap,-0.6
mendemonstrasikan,-0.8
mendengar,0.63
mendengu,-0.6
mendengung,-0.8
mendengungkan,0.6
menderaikan,0.6
menderita,-0.815
mendesak,-0.8
mendeteksi,0.6
mendiami,-0.6
mendiamkan,-0.6
mendidih,-0.6
mendidik,0.6
mendidis,-0.8
mendikte,0.6
mendindingi,-1.0
mending,0.3833333333333333
mendingan,-0.6
mendiskreditkan,-0.8
mendoa,0.4
mendompleng,-0.6
mendongkolkan,-1.0
mendorong,-0.8
menduga,0.3
mendung,-0.55
mendungas,-0.6
menduri,-0.8
mendusin,0.8
mendusta,-0.8
mendustai,-0.6
menebak,0.3
menebalkan,-0.6
menebarkan,0.6
menebat,-0.6
menebeng,-0.6
menebuk,-0.6
menegah,-1.0
menegangkan,-0.8
menegapkan,-0.6
menegarkan,0.4
meneguhkan,-0.6
meneguk,-0.6
menegur,-0.3
menekan,-0.6
menekankan,-0.6
menelaah,-0.5
meneladan,0.8
menelanjangi,-0.8
menelungkup,0.2
menelurkan,0.6
menelusuri,0.6
menembis,-1.0
menembok,-0.2
menembusi,0.6
menempati,-0.6
menempel,-0.6
menempuh (hidup),0.6
menemukan,0.4
menenangkan,0.43333333333333335
menendang,-1.0
menenes,-0.4
menengahi,-1.0
menenggang,-0.6
menengkar,-1.0
menengking,-1.0
menentang,-0.71
menenteramkan,0.5
menentu,0.6
menep,-0.6
menepis,-0.6
menerangi,0.5
menerbankan,-0.8
menerima,0.6
menerima kenyataan,-0.8
menerjang,-0.6
menerjunkan,-1.0
menerka,0.3
menerpa,-0.6
menetap,0.6
menetapkan,-1.0
menetes,-0.6
mengabaikan,0.4
mengabar,-1.0
mengabdi,-0.6
mengabsorpsi,-0.6
mengabulkan,-0.6
mengacak,-0.8
mengacau,-0.47666666666666674
mengacaukan,-0.8
mengada,-0.6
mengada-ada,-0.8
mengadang,-0.6
mengadili,-0.8
mengaduk,-0.8
mengadunkan,0.6
mengagak-agak,-0.6
mengagumkan,0.48
mengaibkan,-0.25
mengaji,0.8
mengakap,0.8
mengakar,1.0
mengakui,0.75
mengalah,-0.4
mengalahkan,-0.8
mengalami,0.3
mengalem,0.8
mengalihkan,-1.0
mengalirkan darah,0.8
mengalunkan,0.6
mengamalkan,-0.8
mengambang,-1.0
mengambil contoh,0.8
mengambil ibarat,0.8
mengamput,-0.6
mengamuk,-0.5
mengandung,-0.6
mengandut,-0.6
menganeksasi,-1.0
menganggap,0.6
menganggar,0.6
menganggur,-0.775
mengangkat-angkat,0.8
mengangsur,0.2
menganjurkan,-0.6
mengantara,-0.6
mengantarai,-0.6
mengantisipasi,0.3
mengantongi,-0.5
menganugerahi,0.3
menganut,0.8
mengap,-0.6
mengapkir,-0.8
mengarah,-0.8
mengarahkan,0.6
mengarau,-0.8
mengaret,-0.6
mengarifi,0.6
mengarik,-0.6
mengartikan,0.2
mengarut,-0.5
mengasihani,0.8
mengasihi,0.2
mengasosiasikan,0.6
mengasuh,-0.4
mengata-ngatai,-1.0
mengatakan,0.6
mengaur,-0.6
mengawaki,1.0
mengawal,0.2
mengawali,-0.6
mengawasi,-0.4
mengayun,-0.6
mengayunkan,-0.6
mengazab,-0.6
mengazabkan,-0.6
mengebiri,-0.6
mengebumikan,-0.6
mengecamkan,0.6
mengecat,0.8
mengecerkan,-0.4
mengecewakan,0.315
mengecilkan,0.4
mengedrop,-0.8
mengedut,-1.0
mengeja,0.6
mengejar,-0.8
mengejawantah,-0.6
mengejek,-0.745
mengejikan,-0.6
mengejut,-0.5
mengejutkan,-0.595
mengekang,-0.8
mengekol,-0.6
mengelakkan,-0.8
mengelih,-0.8
mengelirukan,-0.65
mengelis,-0.6
mengeloskan,0.6
mengeluarkan darah,0.8
mengeluh,-0.75
mengelukan,-0.4
mengembang,0.2
mengembat,-1.0
mengembus,-0.8
mengempang,-1.0
mengempaskan,-0.6
mengempis,-0.6
mengemu,-0.6
mengemukakan,-0.6
mengenal,0.2
mengenang,0.6
mengenangkan,-0.6
mengencang,-0.6
mengendur,-0.6
mengenjak,-0.6
mengentak,-0.6
mengentengkan,0.4
mengenyam,-0.3
mengenyangkan,0.88
mengerem,-0.4
mengeremus,-0.8
mengereng,-0.5
mengerik,-0.6
mengerikan,-0.4833333333333334
mengerinyau,-0.6
mengerjakan,-0.8
