word,big
menyela,-1.0
menyelak,-0.8
menyelakkan,-1.0
menyelami,-0.5
menyelang,-1.0
menyelar,-0.8
menyelekehi,-0.6
menyelentik,-0.8
menyelidiki,-1.0
menyelinap,-1.0
menyelir,-1.0
menyelubungi,-0.6
menyeluk,-0.6
menyelundupi,-0.6
menyeluruhi,-0.6
menyelusuh,-0.6
menyelusur,-0.6
menyemak,-1.0
menyemangati,-0.8
menyemangatkan,-0.6
menyembam,-0.8
menyembarangi,-1.0
menyembilu,-0.8
menyembul,-0.3
menyembulkan,-0.6
menyembunyikan,-0.6
menyembur,-0.3
menyemir,-1.0
menyemprot,-1.0
menyengat,-0.8
menyenggak,-1.0
menyenggau,-0.8
menyengit,-0.44
menyengsarakan,-0.75
menyentak,-1.0
menyepuk,-1.0
menyerah,-0.8
menyerahkan jiwa raga,-0.8
menyeramkan,-0.73
menyerampang,-1.0
menyerang,-0.6
menyerap,-0.6
menyerbu,-1.0
menyerobot,-1.0
menyeruput,-0.6
menyesak,-0.8
menyesal,-0.49666666666666665
menyesalkan,-1.0
menyesap,-0.6
menyesar,-0.6
menyeterui,-1.0
menyetor,-0.6
menyetrap,-0.6
menyetubuhi,-0.6
menyiar,-0.8
menyiasat,-0.6
menyiat,-0.8
menyibuk,-0.4
menyidangkan,-0.3
menyikat,-1.0
menyiksa,-1.0
menyikut,-1.0
menyilam,-0.6
menyimpang,-0.465
menyindir,-0.7150000000000001
menyinggang,-0.8
menyinggung,-0.63
menyingkap,-0.8
menyingkapkan,-0.8
menyingkirkan,-0.8
menyinkronkan,-0.3
menyirapkan,-0.8
menyisihkan,-0.4
menyisikan,-0.8
menyita,-1.0
menyodok,-0.6
menyodorkan,-0.6
menyogok,-1.0
menyolang,-0.6
menyolidkan,-0.6
menyolot,-0.8
menyongsong,-0.4
menyorong,-0.6
menyorongkan,-0.6
menyuap,-0.3
menyuapi,-0.6
menyulam,-1.0
menyulut,-0.525
menyumpahi,-1.0
menyunat,-1.0
menyunduk,-0.6
menyundut,-0.6
menyunggit,-0.8
menyungguhkan,-0.6
menyungkit,-0.8
menyuntik,-0.6
menyunu,-0.4
menyurihkan percakapan,-1.0
menyurut,-0.6
menyusahkan,-0.5833333333333334
menyusup,-0.6
menyusut,-0.4
meraban,-0.8
meracik,-0.8
meradang,-0.65
meragu,-0.8
meragukan,-0.6
merah telinga,-0.3
merajalela,-0.8
merajam,-1.0
meralip,-1.0
merambak,-0.6
merampang,-0.8
merampas,-0.8
merampok,-1.0
merampus,-1.0
merana,-0.775
merancukan,-0.8
merandu,-0.8
merangah,-0.75
meranggah,-0.6
merangkak,-0.6
merangkam,-0.8
merangkul,-0.6
merangkum,-0.6
merangkup,-0.6
merangkus,-0.8
merangsang,-0.8
meranyah,-1.0
merapatkan,-0.6
merapunkan,-0.8
merasa,-0.4
merasi,-0.6
merasuk,-0.3
merasuk hati,-0.6
meraut,-0.6
merawat,-0.6
merayah,-1.0
merayap,-0.6
merayapi,-0.6
merayau,-0.8
merdesa,-1.0
merebahkan,-0.6
merebak,-0.6
merebut,-0.6
merecok,-0.8
meredam,-0.4
meredik,-1.0
meredup,-0.6
merefleksikan,-0.6
merejeng,-0.6
mereken,-0.6
merekomendasi,-0.6
merem,-0.4
meremang,-0.6
merembes,-0.6
merembet,-0.8
meremehkan,-0.5
meremukkan,-0.8
merencah,-0.8
merendah,-0.75
merendahkan,-0.63
merendahkan diri,-0.75
merengus,-0.67
merentak,-0.6
merentang-rentang,-1.0
merenungi,-0.6
merenungkan,-0.6
merenyam,-0.6
meresahkan,-0.8
meretek,-0.6
meriang,-0.8
meriba,-0.6
merincis,-0.8
merincukan,-0.8
merinding,-0.6
merindingkan,-0.8
merinin,-0.6
merintangi,-0.8
merisak,-0.8
merisaukan,-0.67
merobek,-0.8
merobohkan,-1.0
merogoh,-0.6
merogok,-0.6
merompak,-1.0
meronta,-0.6
merorod,-0.8
merosok,-0.6
merosot,-0.565
mersik,-0.5
merua,-0.8
meruak,-0.8
merugi,-1.0
merugikan,-0.46
merukunkan,-0.6
merumung,-0.6
merundung,-0.8
merunjang,-0.6
meruntuh,-0.8
meruntuhkan,-0.8
meruntun,-1.0
merunyamkan,-0.6
meruok,-1.0
merusak,-0.63
merusakkan,-0.8
merusuh,-0.75
meruyup,-0.8
mesiu,-0.2
meski,-0.4
meskipun,-0.4
mesum,-0.765
mesut,-0.8
meteor,-0.8
metode,-1.0
metrik,-0.5
metris,-0.5
mewajibkan,-0.4
mewakili,-0.6
mewalakkan,-1.0
mewek,-1.0
mewujud,-0.6
mewujudkan,-0.6
miang,-0.63
mikir,-0.3
mikirin,-0.6
mikro,-0.6
mil,-0.6
milih,-0.4
miliun,-1.0
mimpiin,-0.4
minhaj,-0.8
minim,-0.6
minimal,-0.6
minta,-0.3
minum,-0.6
minus,-0.6
miring,-0.8
miris,-0.8
miskin,-0.89
miss,-0.8
misterius,-0.5
mitra,-0.4
mls,-0.8
modal,-0.3
modar,-1.0
moderat,-0.63
moderator,-0.6
modular,-0.5
modus,-0.6
mogok,-1.0
momok,-0.8
moncong,-0.6
monyet,-0.6
morat-marit,-0.6
morfin,-0.6
moyang,-0.8
mua,-0.63
muak,-1.0
mual,-0.75
muatan,-1.0
mubazir,-0.63
mubut,-0.63
mucikari,-1.0
muda,-0.495
mudah tersinggung,-0.63
mudarat,-0.73
mudik,-0.6
muflis,-0.525
muktamad,-0.34
mula,-0.6
mules,-0.8
muluk-muluk,-0.63
mulus,-0.5
mulut,-0.2
mulut gapil,-0.8
mulut gatal,-0.8
mulut kotor,-0.88
mulut rambang,-0.8
mumet,-0.775
mumi,-0.8
mumpung,-0.3
muncikari,-1.0
muncul,-0.3
munding,-0.6
mungil,-0.4
mungkar,-0.8
mungkin,-0.225
mungkir,-1.0
mungut,-0.4
muntah,-0.6
muntahan,-0.8
muntup,-0.6
mupeng,-0.4
murahan,-0.8400000000000001
muram,-0.76
muram durja,-1.0
murca,-0.8
muring,-1.0
murka,-0.65
murtad,-1.0
murung,-0.765
murup,-0.6
murus,-1.0
musibah,-1.0
musir,-0.8
muskil,-0.5449999999999999
musnah,-0.77
mustaka,-0.6
musuh,-0.8
musuhan,-0.8
musyawarah,-0.3
mutlak,-0.385
naas,-0.875
nabrak,-0.8
nadir,-0.75
naena,-0.4
nafi,-0.75
nahan,-0.6
nahas,-0.4
naik darah,-0.8
naik pitam,-0.8
najis,-0.8
najisin,-0.8
nakal,-0.79
nala,-0.6
nama buruk,-1.0
nanar,-0.8
nang,-1.0
nangis,-1.0
nanti,-0.4
nanya,-0.2
naon,-0.4
napa,-0.4
nape,-0.6
napsu,-0.6
narasi,-0.8
narkotik,-0.6
narkotika,-0.8
nasib malang,-0.88
nasihat,-0.6
natural,-0.3
naudzubillah,-1.0
ndak,-0.6
ndut,-0.8
negasi,-0.4
negatif,-0.78
nekad,-0.42
nekat,-0.4
nelangsa,-0.6
nemu,-0.4
nenes,-0.4
neraka,-1.0
nestapa,-0.45
netral,-0.75
neurotik,-0.63
next,-0.4
ngaceng,-1.0
ngadepin,-0.4
ngadu,-0.6
ngakak,-0.4
ngaku,-0.3
ngalah,-0.3
ngambek,-1.0
ngamen,-0.6
ngancem,-0.8
nganggur,-0.6
ngantuk,-0.4
ngarep,-0.4
ngarti,-0.6
ngatain,-1.0
ngeang,-0.8
ngeden,-0.4
ngeles,-0.6
ngeluh,-0.8
ngelupain,-0.4
ngenes,-0.8
ngerasa,-0.4
ngerasain,-0.2
ngeri,-0.69
ngerjain,-0.4
ngertiin,-0.6
ngeselin,-1.0
ngesot,-0.4
ngespam,-0.6
ngestalk,-0.8
ngetawain,-0.8
ngga,-0.4
nggak,-0.3
ngidam,-0.4
ngikutin,-0.4
ngilang,-0.6
ngiler,-0.6
ngilu,-0.8
ngomel,-0.8
ngomongin,-0.6
ngotot,-0.8
nihh,-0.6
nihil,-0.8
nikah,-0.3
ninggalin,-0.8
nipis,-0.5
nira,-0.6
nis-,-0.6
nisbi,-0.5
niskala,-0.5
nista,-1.0
nistaan,-1.0
njir,-0.6
noda,-0.8
nol,-0.6
nona,-0.6
nongol,-0.4
norma,-0.5
nujum,-0.8
numpuk,-0.6
nungguin,-0.2
nusuk,-0.6
nuzul,-0.8
nyakitin,-1.0
nyalahin,-0.8
nyampah,-0.8
nyamuk,-0.2
nyangka,-0.6
nyanyang,-1.0
nyari,-0.4
nyariin,-0.4
nyaring,-0.33
nyasar,-0.8
nyebelin,-0.8
nyebut,-0.6
nyelekit,-0.8
nyenyak,-0.8
nyenyat,-0.7150000000000001
nyenyeh,-0.8
nyerah,-0.6
nyeri,-0.775
nyesal,-0.8
nyesek,-0.8
nyesel,-1.0
nyet,-0.8
nyiksa,-0.8
nyinyir,-0.8
nyolong,-0.8
nyontek,-1.0
nyuruh,-0.6
obat,-0.6
obat bedil,-0.6
obral,-0.6
obrolan,-0.8
obsesi,-0.2
obsolet,-1.0
ocehan,-0.8
odoh,-1.0
ofensif,-0.63
ogah,-0.6
ogah-ogahan,-0.8
ogel,-0.8
oles,-0.8
olok,-0.8
olok-olok,-0.75
oma,-0.4
omong,-0.8
omong kosong,-0.4
omongan,-0.8
onak,-0.8
onar,-1.0
ongkang-ongkang,-0.8
ongok,-0.675
onyak-anyik,-0.8
oon,-1.0
open,-0.3
opium,-0.6
oposisi,-0.6
opp,-0.2
ora,-0.6
orang awam,-0.75
orang bunian,-0.8
orang halus,-0.8
orang-orangan,-0.6
orbit,-0.8
ordiner,-0.5
orok,-0.6
osteoporosis,-1.0
otak ayam,-0.875
otak telur,-1.0
otak udang,-0.875
otaknya,-0.4
otek,-0.8
otot,-0.8
oven,-0.8
ovipositor,-0.6
oyok,-0.6
oyong,-0.8
pa,-1.0
pacak,-0.4
pacar,-0.3
pacul,-0.8
pada,-0.6
padam,-0.63
padang luas,-0.6
padang pasir,-0.6
padat,-0.5
pagan,-0.63
paganisme,-1.0
pagebluk,-1.0
pagi,-0.3
pagina,-0.4
pahit,-0.615
pailit,-1.0
pait,-0.8
pajak,-0.6
paksa,-0.8
palat,-1.0
pales,-0.8
palit,-0.6
palka,-0.6
palolo,-0.8
palsu,-0.73
pamer,-0.6
pameran,-0.6
pamflet,-0.6
pampat,-1.0
panar,-0.6
panas hati,-1.0
pancakara,-0.8
pancaran,-0.6
pancur,-0.3
pandak,-0.75
pandemi,-1.0
pandir,-0.69
panggil,-0.2
pangkal kerongkongan,-1.0
pangkur,-0.8
pangsa,-0.6
panik,-0.8
panji-panji,-0.6
pantang,-0.8
pantas,-0.3666666666666667
pantes,-0.3
pantesan,-0.4
papak,-0.6
papakerma,-1.0
papar,-0.6
parah,-0.845
paralelogram,-0.8
paranoid,-0.75
paranormal,-0.64
parau,-0.7150000000000001
pari-,-0.6
pariwara,-0.6
parlemen,-0.6
parlente,-0.8
parokial,-0.6
paruh,-0.6
parut,-0.6
pasak,-0.8
pasal,-0.8
pasif,-0.3
pasokan,-0.6
pasuk,-0.3
pasukan,-1.0
patah,-0.8
patah hati,-0.69
patah pucuk,-1.0
pataka,-0.6
patgulipat,-1.0
pati,-0.5
patologi,-0.63
patos,-1.0
patuk,-1.0
patung,-0.6
pautan,-0.8
pawana,-0.8
payah,-0.66
payudara,-0.6
pdhal,-0.4
pecah belah,-0.75
pecak,-0.75
pecat,-1.0
pedar,-0.65
pedas,-0.66
pedes,-0.4
pedih,-0.665
pedofil,-1.0
pegal,-0.5
pegal hati,-0.8
pegang,-0.4
pegari,-0.6
pegawai negeri,-0.6
pegawai pemerintah,-0.6
pegun,-0.63
pejabat,-0.6
pejajaran,-0.8
pejal,-0.75
pekak,-0.615
pekat,-0.31
pekik,-1.0
pekikan,-1.0
pekir,-0.8
pekuk,-0.6
pelak,-0.675
pelaksanaan,-0.8
pelana,-0.6
pelantikan,-0.6
pelanting,-0.6
pelbagai,-0.63
pelecehan,-1.0
pelecok,-0.6
pelekat,-0.5
pelekuk,-0.63
pelerai,-0.6
peles,-0.2
peleset,-0.8
pelesit,-0.8
pelet,-0.6
peletan,-0.6
pelir,-1.0
pelit,-0.5433333333333333
pelontar,-0.6
pelor,-0.6
pelosok,-0.6
pelosot,-0.6
peluk,-0.6
peluru,-0.6
pemain,-0.6
pemakai bahasa,-0.6
pemalak,-1.0
pemantik api,-0.8
pemarah,-0.8
pematang,-0.8
pembabil,-0.8
pembaiatan,-0.6
pembalut,-0.6
pembangkang,-0.8
pembantah,-0.8
pembarut,-0.6
pembatalan,-0.6
pembelit,-0.6
pembendung,-0.6
pemberadaban,-0.6
pemberian,-0.3
pemberitahuan,-0.6
pemberon-takan,-0.8
pembersih,-0.8
pembesar,-0.4
pembohong,-0.775
pembudayaan,-1.0
pembungkus,-0.6
pemburu,-1.0
pemerasan,-0.8
pemerdaya,-0.8
pemikiran,-0.3
peminta-minta,-0.8
pemisah,-0.6
pemupusan,-0.6
penabalan,-0.6
penakut,-0.5
penanda,-0.6
penanggalan,-0.8
penanggung,-0.8
penangkis,-0.6
penarah,-0.6
penarung,-0.8
penasaran,-0.6
penata,-0.6
pencahayaan,-0.6
pencegah,-0.41
pencemaran,-0.775
pencerahan,-0.6
pencet,-0.4
pencolek api,-0.8
pencucuk,-0.6
pencukuran,-0.8
pendahuluan,-0.27666666666666667
pendamai,-0.6
pendapatan,-0.3
pendek,-0.3833333333333333
pendek akal,-0.6
pendek tali,-0.8
pendendam,-0.63
penderitaan,-0.845
pendiam,-0.75
pending,-0.6
pendongkrak,-0.6
pendusta,-0.775
penelik,-0.6
penengah,-0.6
penentang,-0.63
penentangan,-0.75
penerangan,-0.3
penertiban,-0.4
peng-antara,-0.6
pengacau,-0.88
pengacauan,-0.8
pengakuan,-0.3
pengamitan,-0.8
pengang,-0.6
penganggur,-0.7150000000000001
pengangguran,-0.8
pengangkatan,-0.6
pengangkutan,-1.0
pengantara,-0.6
pengap,-0.8
pengar,-0.8
pengebat,-0.6
pengecoh,-0.8
pengecut,-0.56
pengejawantahan,-0.6
pengeluaran,-0.6
pengesahan,-0.6
pengetam,-0.6
penggali,-0.8
pengganggu,-0.8
penggaruk,-0.6
penggelapan,-0.8
penggemar,-0.5
penggentaran,-0.4
pengguguran,-0.6
penghabisan,-0.6
penghalang,-1.0
penghalau,-0.63
penghambat,-1.0
penghapus,-0.6
penghapusan,-0.6
penghilangan,-0.6
penghinaan,-1.0
penghisapan,-0.8
penghormatan,-0.6
penghukuman arestasi,-0.6
pengikat,-0.6
pengindahan,-0.4
pengingkaran,-0.6
pengintai,-0.6
pengiriman,-1.0
pengiring,-0.6
pengotoran,-0.8
pengukuhan,-0.6
pengumpil,-0.6
pengumuman,-0.6
pengungkit,-0.6
pengunjukan,-0.6
peniadaan,-0.6
penindasan,-0.8
penindihan,-0.8
pening,-0.675
penipu,-0.8
penis,-1.0
peniti,-0.8
penjara,-0.8
penjelmaan,-0.6
penjuru,-0.6
penobatan,-0.6
penodong,-1.0
penolak,-0.6
penongkat senduk,-0.6
pensiun,-0.6
pental,-0.6
pentung-pentungan,-0.8
penubuhan,-0.6
penuh sesak,-0.6
penumpang,-0.6
penurunan,-1.0
penutup,-0.6
penutupan,-0.4
penutur bahasa,-0.6
penuturan,-0.6
penyadaran,-0.6
penyadur,-0.6
penyakit,-0.7150000000000001
penyalut,-0.6
penyangga,-0.6
penyanggah,-0.8
penyangkal,-0.8
penyap,-0.6
penyatuan,-0.4
penyebab,-0.6
penyekutuan (Allah),-1.0
penyelewengan,-0.8
penyelidikan,-1.0
penyemat,-0.8
penyepelean,-0.8
penyepit,-0.6
penyertifikatan,-0.8
penyesalan,-0.75
penyigian,-0.6
penyimpangan,-0.8
penyinaran,-0.6
penyodok,-0.6
penyudah,-0.4
penyudahan,-0.6
penyumbat,-0.6
penyungkit,-0.6
pepak,-0.6
pepat,-0.6
pepet,-1.0
peradam,-1.0
peragaan,-0.6
perahu,-0.8
perak,-0.4
peranakan,-0.3
perang,-0.6
perang mulut,-1.0
peranjat,-0.6
perantara,-0.8
perapian,-0.8
perban,-0.6
perbandingan,-0.5
perbantahan,-0.6
perbaraan,-0.8
perbedaan,-0.4
perbincangan,-0.3
perca,-0.5
percabangan,-0.8
percaturan,-0.6
percekcokan,-0.8
perdagangan,-0.75
perdata,-0.6
perdebatan,-0.6
perebutan,-0.3
perekat,-0.5
perengus,-0.66
perenyak,-0.8
peres,-0.6
peretel,-0.8
pergabungan,-0.6
pergesekan,-0.8
pergi,-0.3
pergok,-1.0
perguaman,-0.8
perhiasan,-0.8
perih,-0.7150000000000001
periksa,-1.0
pering,-0.6
perit,-0.745
perkakas,-0.6
perkara,-0.8
perkawinan,-0.6
perkembangan,-0.4
perkutut,-0.6
perlahan-lahan,-0.775
perlawanan,-0.5
perlengkapan,-0.6
perlina,-0.6
permai,-0.4
permanen,-0.315
permenungan,-0.3
permukaan,-0.5
permulaan,-0.3666666666666667
permusuhan,-1.0
perosok,-0.8
perpegangan,-0.4
persangkutan,-0.4
persengketaan,-0.8
persesuaian bunyi,-0.6
persetubuhan,-0.6
persoalan,-0.6
persuasi,-0.6
pertentangan,-1.0
pertunjuk,-0.6
pertunjukan,-0.6
pertunjukan perasaan,-0.6
perundungan,-0.8
perus,-1.0
perusuhan,-0.8
perwujudan,-0.6
pesan,-0.3
pesawat,-0.6
peserta,-0.6
petah,-0.5
petaka,-0.8
petanda,-0.6
petir,-0.6
petugas,-0.6
petung,-0.6
petus,-0.6
pgen,-0.2
php,-0.8
pialang,-0.6
piatu,-0.5
pica,-0.8
picisan,-0.88
pihak,-0.6
pijat-pijat,-1.0
pikat,-0.8
pikir,-0.2
pikiran tumpul,-0.6
pikul,-0.4
pikulan,-0.4
pikun,-0.8
pilak,-1.0
pilih,-0.325
pilih-pilih,-0.6
pilon,-0.675
pilu,-0.75
pinak,-0.6
pincang,-0.65
pindah,-0.3
pinggir,-0.8
pingsan,-0.6
pipis,-0.4
pipitan,-0.6
pisah,-0.6
pita,-0.8
pitam,-0.75
pitnah,-0.6
piye,-0.6
please,-0.6
plonga-plongo,-0.6
plongah-plongoh,-0.6
plontos,-0.5
pls,-0.6
pohon,-0.8
pojok,-0.6
poko,-0.4
pokoknya,-0.6
pokonya,-0.4
pol,-0.6
politik,-0.2
polos,-0.39
polusi,-0.8
pongah,-0.875
pongsu,-0.8
poor,-0.8
popokan,-0.8
porak-poranda,-1.0
porno,-1.0
potel,-1.0
potol,-0.8
potong,-0.4
potongan,-0.4
praduga,-0.6
prahara,-0.6
prajurit,-0.5
pranatal,-0.6
prapendapat,-0.6
prasangka,-0.3
presentasi,-0.6
pretel,-0.8
prihatin,-0.3
primer,-0.8
primitif,-0.43333333333333335
prinsipil,-0.8
problem,-0.8
prosa,-0.4
prosais,-0.6
prosedur,-0.8
protes,-0.6
psikopat,-0.63
puaka,-0.8
puasa,-0.4
puatang,-1.0
pub,-0.8
pucat,-0.635
pudar,-0.3866666666666667
puisi,-0.6
pukang,-0.6
pukul,-0.4
pukulan,-0.6
pulak,-0.4
pulsa,-0.6
pumpun,-0.6
pun,-0.6
punah,-0.65
puncak,-0.6
pundung,-0.8
punk,-0.88
puntianak,-1.0
puntul,-0.5
puntung,-0.6
pupus,-0.75
puputan,-0.6
pura-pura,-0.58
purba,-0.55
purbakala,-0.5
purbasangka,-0.6
purnabakti,-0.75
purnama,-0.3
purwa,-0.4
pusang,-1.0
pusing,-0.8
pusing keling,-1.0
pusink,-0.6
puspamala,-0.6
pusu,-0.8
pusung,-0.675
putau,-0.6
putih,-0.525
putih tulang,-0.4
putik,-0.63
putus,-0.5
putus akal,-1.0
putus jiwa,-1.0
putus napas,-0.8
putus nyawa,-1.0
putus tali gantung,-0.4
putus usia,-0.6
puyan,-0.8
puyeng,-0.8
qada,-0.4
raba,-0.3
rabak,-0.6
rabies,-0.8
rabun jauh,-0.63
rad,-0.6
radang,-0.805
radikal,-0.8
radius,-0.8
ragam,-0.8
ragi,-0.63
ragu,-0.6
ragu-ragu,-0.6
raguk,-0.6
rahmat,-0.615
raib,-0.6
raiso,-0.6
rajam,-1.0
rajaman,-0.8
rakaat,-0.8
rakus,-0.63
ramai,-0.5
ramal,-0.4
rambang,-1.0
rampak,-1.0
rampang,-0.4
rampas,-0.8
rampok,-1.0
ranai,-0.8
ranap,-1.0
rancap,-0.8
rancau,-0.6
rancu,-0.75
randek,-0.6
random,-0.8
rang,-0.6
rangah,-0.75
ranggi,-0.75
rangkai,-0.8
rangkap,-0.3
rangkul,-0.6
rangsang,-0.6
rangup,-0.31
rantai,-0.6
rantaian,-0.6
rantas,-0.6
rantus,-0.6
ranyah,-1.0
rapet,-0.4
rapuh,-0.58
rapun,-1.0
rasa,-0.4
rasa hati,-0.4
rasa malu,-0.8
rasain,-0.6
rasialisme,-1.0
rasio,-0.4
rasionalitas,-0.8
rasisme,-1.0
rasuk,-0.3
rata,-0.4
ratap,-0.6
ratapan,-0.6
rawak,-1.0
rawan,-0.77
rayah,-1.0
rayu,-0.8
rayuan,-0.6
reaksi,-0.5
realisasi,-0.6
realitas,-0.6
reba,-1.0
rebah,-0.3
rebak,-0.6
rebeh,-1.0
rebet,-1.0
rebut,-0.3
reca,-0.6
receh,-0.8
recehan,-0.8
redam,-0.5833333333333334
redang,-0.8
redik,-1.0
redup,-0.5800000000000001
redut,-0.88
reguk,-0.6
reja,-0.5
reka,-0.2
rekam,-0.3
rel (kereta api),-0.8
relai,-1.0
relasi,-0.4
relatif,-0.5
relevansi,-0.4
relung,-0.4
rem,-1.0
remaja,-0.4
rembas,-1.0
remeh,-0.5433333333333333
remeh-temeh,-0.63
rempak,-0.8
remuk,-0.8
remuk redam,-1.0
rencana,-0.4
rendah,-0.8400000000000001
rendah hati,-0.75
rendahan,-0.75
rengeh,-0.6
renggang,-0.6
rengsa,-0.75
rentan,-0.8
renti,-0.6
rentik,-0.75
renyam,-0.63
renyang,-1.0
renyem,-0.6
repot,-1.0
represi,-0.8
reput,-0.675
resah,-0.835
resan,-1.0
resek,-0.8
resesi,-1.0
residivis,-1.0
resistan,-0.4
resonansi,-0.6
restan,-0.6
restoran,-0.8
resultan,-0.6
resurjensi,-1.0
retak,-0.8
retas,-0.6
retek,-0.6
rewel,-0.8
reyot,-0.6
riang gembira,-0.6
riba,-0.6
ribet,-0.8
ribut,-0.5166666666666667
ricuh,-0.4
rim,-0.6
rimas,-0.75
rinding,-0.6
rindu,-0.3666666666666667
rindunya,-0.4
ringan lidah,-0.8
ringan mulut,-0.8
ringkas,-0.49
ringkih,-0.7150000000000001
ringkik,-0.6
ringkus,-1.0
rintik,-0.6
rip,-1.0
ripuh,-0.75
ripuk,-0.75
risa,-0.8
risau,-0.63
risi,-0.6
risih,-0.5
risiko,-0.6
ritmis,-0.5
riuh,-0.5
riuk,-0.6
robek,-0.6
roboh,-1.0
roda,-1.0
rodan,-0.75
rogoh,-0.6
rogok,-0.6
roh jahat,-0.8
rokok,-0.6
rombak,-0.4
rombeng,-0.6
rombengan,-0.8
rombongan,-0.8
romong,-0.8
rompak,-1.0
rompeng,-0.8
rompes,-0.8
rompoh,-0.8
rompok,-0.4
rompong,-0.6
rompyok,-1.0
rongga,-0.6
ronggang,-0.6
rongkoh,-0.63
rongkol,-1.0
rongseng,-0.8
rongsok,-0.675
rongsokan,-0.6
rontok,-0.3
rosak,-0.6
rua,-0.8
ruai,-0.8
ruak,-0.8
ruang,-0.6
ruat,-0.8
rubuh,-1.0
rucah,-1.0
rudapaksa,-0.8
rudimen,-0.75
rudin,-1.0
rugi,-1.0
rumbing,-0.8
rumbu,-0.63
rumit,-0.72
rumor,-1.0
rumpil,-0.69
runcing,-0.465
rundung,-0.8
runtuh,-1.0
runtun,-1.0
runyam,-0.845
rurut,-1.0
rusak,-0.5166666666666667
rusak binasa,-0.8
rusuh,-0.4
rusuk,-0.8
rute,-0.4
ruwet,-0.775
ruyup,-1.0
sabak,-0.6
sabil,-0.8
sabit,-0.55
sad,-0.8
sadis,-0.625
sadur,-0.6
safa,-0.5900000000000001
safih,-0.4
safinah,-0.6
sahara,-0.4
sahi,-0.5
sahih,-0.49
saja,-0.6
sajak,-0.3
sajen,-0.8
sakit,-0.865
sakit hati,-0.74
sakit ingat,-0.8
sakit ingatan,-0.65
sakit jiwa,-0.8
sakit-sakitan,-0.8
sakitnya,-0.8
sakral,-0.4
saksama,-0.36000000000000004
salah,-0.7250000000000001
salah benang,-0.2
salah langkah,-0.6
salah tingkah,-0.8
salah urat,-0.6
salahku,-0.8
salak,-0.6
sali,-0.5
sama-sama,-0.8
samar,-0.875
samar-samar,-0.67
sambalewa,-0.5
sambar,-0.6
sambaran,-0.6
sambat,-0.6
sambel,-0.4
sambil lalu,-0.63
sambit,-1.0
sambung,-0.6
sambungan jiwa,-0.6
sampah,-0.8
sampai,-0.4
sampai hati,-0.4
sampai rasa,-0.4
sampean,-0.8
samping,-0.8
sampingan,-0.75
sampuk,-0.6
sampul,-0.6
sampur,-0.6
sanding,-0.4
sandung,-1.0
sangat kejam,-0.63
sange,-1.0
sanggama,-0.4
sanggit,-0.6
sangit,-1.0
sangkut,-0.4
sangkut-paut,-0.4
sangsi,-0.5433333333333333
sano,-0.8
santai,-0.315
santet,-1.0
sapi,-0.6
sapi jantan,-0.6
sapit,-0.6
sapu,-0.6
sara,-0.6
sara bara,-1.0
sarak,-0.6
saran,-0.3
sarangan,-0.6
sarau,-0.94
sarik,-0.6
sarit,-0.745
saru,-0.69
sarung,-0.6
sasana,-0.6
satelit,-0.6
satir,-0.2
satire,-0.6
saum,-0.4
sawat,-1.0
saya,-0.6
sayangnya,-0.3
sayap,-0.8
sayat,-0.8
sayu,-0.665
sayu rawan,-0.6
sayu rayu,-0.6
sayup,-0.6
se-sat pusat,-0.8
seandainya,-0.2
sebagai,-0.6
sebaran,-0.6
sebarang,-0.4
sebat,-0.3
sebel,-1.0
sebelah,-0.8
sebelah sini,-0.5
sebentar,-0.4
seberang,-0.6
sebit,-0.8
sedang,-0.63
sedat,-0.775
sedatif,-0.5
sedeng,-0.3
sederhana,-0.51
sedi,-0.4
sediaan,-0.6
sedih,-0.8400000000000001
sedihhh,-1.0
sedihnya,-1.0
sedikit,-0.8
sedikit-dikitnya,-0.6
sedu,-0.875
sedu hati,-0.75
sedunia,-0.5
seenak,-0.8
seenaknya,-0.8
segan,-0.67
segera,-0.3666666666666667
segi,-0.8
segitu,-0.6
segitunya,-0.6
sejuk,-0.48
sekadar,-0.6
sekali,-0.2
sekarang,-0.5
sekedup,-0.6
sekitar,-0.75
seko,-0.6
sekongkol,-0.8
sekongkolan,-0.8
sekop,-0.6
seksologis,-0.4
seksualitas,-1.0
sekunder,-0.75
sekurang-kurangnya,-0.6
sekutu,-0.6
seladang,-0.6
selagi,-0.4
selain,-0.63
selap,-0.6
selebaran,-0.6
seleder,-1.0
selekeh,-0.94
selektif,-0.6
selempang,-1.0
selerang,-1.0
selesai,-0.43333333333333335
selesma,-0.6
seleweng,-1.0
selia,-0.4
selidik,-0.3
selingkuh,-0.78
selingkuhan,-1.0
selir,-0.8
selisih,-0.8
selit-belit,-0.6
selokan,-0.8
selubung,-1.0
seluk beluk,-0.8
seluk-beluk,-0.8
selulur,-0.4
seluruhnya,-0.6
selusur,-0.6
semak hati,-1.0
seman,-1.0
semangatin,-0.2
semaput,-0.8
semata-mata,-0.64
semau,-0.6
semayam,-0.6
sembada,-0.75
sembah,-0.4
sembam,-0.8
sembarang,-0.8
sembarangan,-0.525
sembelit,-0.75
sember,-0.8
semberono,-0.75
sembrono,-0.765
sembul,-0.3
sembunyi-sembunyi,-0.8
sembur,-0.3
semburan,-0.8
sememeh,-0.75
semena,-0.6
semena-mena,-1.0
semenggah,-1.0
sementara,-0.5900000000000001
sementung,-0.875
